place,placeLabel,geonames_ids
http://www.wikidata.org/entity/Q31677409,Flat Hill,1
http://www.wikidata.org/entity/Q31677422,Park Dome,1
http://www.wikidata.org/entity/Q31677426,Swinburn Peak,1
http://www.wikidata.org/entity/Q31677438,Mount Park,1
http://www.wikidata.org/entity/Q31677441,Pigroot Hill,1
http://www.wikidata.org/entity/Q31677454,Mount Park,1
http://www.wikidata.org/entity/Q31677458,Round Hill,1
http://www.wikidata.org/entity/Q31677471,Pariwhaririki,1
http://www.wikidata.org/entity/Q31677476,The Brothers,1
http://www.wikidata.org/entity/Q31677487,Paritea,1
http://www.wikidata.org/entity/Q31677503,Mount Paris,1
http://www.wikidata.org/entity/Q31677509,Mount Dasher,1
http://www.wikidata.org/entity/Q31677519,Parikoritaua,1
http://www.wikidata.org/entity/Q31677525,Kattothryst,1
http://www.wikidata.org/entity/Q31677535,Parikino,1
http://www.wikidata.org/entity/Q31677541,Siberia Hill,1
http://www.wikidata.org/entity/Q31677551,Parikino,1
http://www.wikidata.org/entity/Q31677556,Trig Island,1
http://www.wikidata.org/entity/Q31677566,Parikanapa,1
http://www.wikidata.org/entity/Q31677582,Parikanapa,1
http://www.wikidata.org/entity/Q31677587,Obelisk,1
http://www.wikidata.org/entity/Q31677598,Paratetaitonga,1
http://www.wikidata.org/entity/Q31677602,Rocky Ridge,1
http://www.wikidata.org/entity/Q31677615,Parataiko,1
http://www.wikidata.org/entity/Q31677634,Cayenne Spur,1
http://www.wikidata.org/entity/Q31677651,OTEPOPO SPUR,1
http://www.wikidata.org/entity/Q31677668,Devils Elbow,1
http://www.wikidata.org/entity/Q31677680,Paraonui,1
http://www.wikidata.org/entity/Q31677682,Round Knob,1
http://www.wikidata.org/entity/Q31661645,Te Weraakauanga,1
http://www.wikidata.org/entity/Q31661655,Hunt Hill,1
http://www.wikidata.org/entity/Q31661661,Te Wera,1
http://www.wikidata.org/entity/Q31661669,Mount Baird,1
http://www.wikidata.org/entity/Q31661676,Te Waro,1
http://www.wikidata.org/entity/Q31661687,Paringa Hill,1
http://www.wikidata.org/entity/Q31661694,Te Wana,1
http://www.wikidata.org/entity/Q31661704,Mount Hermann,1
http://www.wikidata.org/entity/Q31661710,Te Waka Range,1
http://www.wikidata.org/entity/Q31661720,Mount Gates,1
http://www.wikidata.org/entity/Q31661725,Te Waka,1
http://www.wikidata.org/entity/Q31661755,Te Ureure,1
http://www.wikidata.org/entity/Q31661764,East Peak,1
http://www.wikidata.org/entity/Q31661773,Te Teko,1
http://www.wikidata.org/entity/Q31661780,West Peak,1
http://www.wikidata.org/entity/Q31661790,Te Tawa,1
http://www.wikidata.org/entity/Q31661795,Mount Jacob,1
http://www.wikidata.org/entity/Q31661807,Te Tawa,1
http://www.wikidata.org/entity/Q31661811,Tititira Head,1
http://www.wikidata.org/entity/Q31661828,Blunder Spur,1
http://www.wikidata.org/entity/Q31661845,Flat Top,1
http://www.wikidata.org/entity/Q31661856,Te Tahua,1
http://www.wikidata.org/entity/Q31661861,Blowfly Spur,1
http://www.wikidata.org/entity/Q31661872,Te Ruatakaikare,1
http://www.wikidata.org/entity/Q31661877,Error Ridge,1
http://www.wikidata.org/entity/Q31661890,Te Ruakaka,1
http://www.wikidata.org/entity/Q31661895,Mount Peaceful,1
http://www.wikidata.org/entity/Q31661906,Te Ruahine,1
http://www.wikidata.org/entity/Q31661911,Mount Abrupt,1
http://www.wikidata.org/entity/Q31661927,Heave Up,1
http://www.wikidata.org/entity/Q31661937,Te Rotete,1
http://www.wikidata.org/entity/Q31661943,East Peak,1
http://www.wikidata.org/entity/Q31661953,Te Rewa,1
http://www.wikidata.org/entity/Q31661958,The Deuce,1
http://www.wikidata.org/entity/Q31661968,Te Rei,1
http://www.wikidata.org/entity/Q31661973,Dans Knob,1
http://www.wikidata.org/entity/Q31661982,Te Rata,1
http://www.wikidata.org/entity/Q31661986,Defiant Peak,1
http://www.wikidata.org/entity/Q31662003,Euchre Top,1
http://www.wikidata.org/entity/Q31662015,Te Ranga,1
http://www.wikidata.org/entity/Q31662020,The Joker,1
http://www.wikidata.org/entity/Q31662033,Te Ranga,1
http://www.wikidata.org/entity/Q31662036,The Right Bower,1
http://www.wikidata.org/entity/Q31662053,Doleful,1
http://www.wikidata.org/entity/Q31662069,Hopeful Ridge,1
http://www.wikidata.org/entity/Q31662078,Te Rama,1
http://www.wikidata.org/entity/Q31662085,The Pivot,1
http://www.wikidata.org/entity/Q31662101,Macpherson Knob,1
http://www.wikidata.org/entity/Q31662117,Square Top,1
http://www.wikidata.org/entity/Q31662133,Stewart Knob,1
http://www.wikidata.org/entity/Q31662144,Te Puhikoko,1
http://www.wikidata.org/entity/Q31662151,Pivot Spur,1
http://www.wikidata.org/entity/Q31662160,Te Pohui,1
http://www.wikidata.org/entity/Q31662166,Mount Cuttance,1
http://www.wikidata.org/entity/Q31662178,Te Peke o te Rangi Hekeiho,1
http://www.wikidata.org/entity/Q31662182,Sunset Spur,1
http://www.wikidata.org/entity/Q31662194,Te Pari,1
http://www.wikidata.org/entity/Q31662197,Ramsay Ridge,1
http://www.wikidata.org/entity/Q31662212,Daisy Spur,1
http://www.wikidata.org/entity/Q31662228,Signal Ridge,1
http://www.wikidata.org/entity/Q31662243,Tent Peak,1
http://www.wikidata.org/entity/Q31662244,Humbug Spur,1
http://www.wikidata.org/entity/Q31662259,Tent Peak,1
http://www.wikidata.org/entity/Q31662260,Breezy Ridge,1
http://www.wikidata.org/entity/Q31662276,Ensign Spur,1
http://www.wikidata.org/entity/Q31662290,Mount Tennyson,1
http://www.wikidata.org/entity/Q31662306,Te Namu,1
http://www.wikidata.org/entity/Q31662308,Mount Earle,1
http://www.wikidata.org/entity/Q31662322,Temple Peak,1
http://www.wikidata.org/entity/Q31662324,Mount Lakeman,1
http://www.wikidata.org/entity/Q31662338,Mount Temple,1
http://www.wikidata.org/entity/Q31662340,Mount Bull,1
http://www.wikidata.org/entity/Q31662354,Te Mihi,1
http://www.wikidata.org/entity/Q31662357,Mount Awkward,1
http://www.wikidata.org/entity/Q31662373,Triple Spur,1
http://www.wikidata.org/entity/Q31662388,Te Maunga,1
http://www.wikidata.org/entity/Q31662389,Shingle Top,1
http://www.wikidata.org/entity/Q31662403,Te Matai,1
http://www.wikidata.org/entity/Q31662405,Mount Marshman,1
http://www.wikidata.org/entity/Q31662420,Hassing Peak,1
http://www.wikidata.org/entity/Q31662437,Docherty Peak,1
http://www.wikidata.org/entity/Q31662450,Te Mata,1
http://www.wikidata.org/entity/Q31662468,Mount Tylee,1
http://www.wikidata.org/entity/Q31662484,Mount Holdsworth,1
http://www.wikidata.org/entity/Q31662497,Te Mari,1
http://www.wikidata.org/entity/Q31662499,Mount Enderby,1
http://www.wikidata.org/entity/Q31662531,Tongue Spur,1
http://www.wikidata.org/entity/Q31662543,Te Maipi,1
http://www.wikidata.org/entity/Q31662547,Mount Hammorack,1
http://www.wikidata.org/entity/Q31662558,Te Maikara,1
http://www.wikidata.org/entity/Q31662563,Protuberance Peak,1
http://www.wikidata.org/entity/Q31662574,Te Mai,1
http://www.wikidata.org/entity/Q31662579,Anita Peak,1
http://www.wikidata.org/entity/Q31662590,Telford Peak,1
http://www.wikidata.org/entity/Q31677697,Little Table Hill,1
http://www.wikidata.org/entity/Q31677710,Paraheka,1
http://www.wikidata.org/entity/Q31677713,Conical Peak,1
http://www.wikidata.org/entity/Q31677724,Parahehe,1
http://www.wikidata.org/entity/Q31677728,Table Hill,1
http://www.wikidata.org/entity/Q31677740,Parae,1
http://www.wikidata.org/entity/Q31677744,Prominent Peak,1
http://www.wikidata.org/entity/Q31677755,Paradise Peak,1
http://www.wikidata.org/entity/Q31677788,Paparoa,1
http://www.wikidata.org/entity/Q31677795,Mount Miserable,1
http://www.wikidata.org/entity/Q31677805,Paparitu,1
http://www.wikidata.org/entity/Q31677820,Paparinga,1
http://www.wikidata.org/entity/Q31677827,Razorback,1
http://www.wikidata.org/entity/Q31677837,Paparangiora,1
http://www.wikidata.org/entity/Q31677842,Blacks Mistake,1
http://www.wikidata.org/entity/Q31677858,Whites Hill,1
http://www.wikidata.org/entity/Q31677875,Jones Hill,1
http://www.wikidata.org/entity/Q31677890,Guilds Hill,1
http://www.wikidata.org/entity/Q31677895,Papakai,1
http://www.wikidata.org/entity/Q31677904,Mount Baldie,1
http://www.wikidata.org/entity/Q31677919,Derdan Hill,1
http://www.wikidata.org/entity/Q31677925,Papahaua,1
http://www.wikidata.org/entity/Q31677930,Mount Misery,1
http://www.wikidata.org/entity/Q31677940,Ship Ridge,1
http://www.wikidata.org/entity/Q31677953,Stoney Hill,1
http://www.wikidata.org/entity/Q31677958,Paoneone,1
http://www.wikidata.org/entity/Q31677970,Mount Thomson,1
http://www.wikidata.org/entity/Q31677973,Paokuhukura,1
http://www.wikidata.org/entity/Q31677985,Scratchback Hill,1
http://www.wikidata.org/entity/Q31677989,Panorama Peak,1
http://www.wikidata.org/entity/Q31678000,Mount Pleasant,1
http://www.wikidata.org/entity/Q31678014,Middle Mount,1
http://www.wikidata.org/entity/Q31678019,Panepane,1
http://www.wikidata.org/entity/Q31678029,Mount Trotter,1
http://www.wikidata.org/entity/Q31678035,Panepane,1
http://www.wikidata.org/entity/Q31678045,Taieri Peak,1
http://www.wikidata.org/entity/Q31678052,Panekiri Range,1
http://www.wikidata.org/entity/Q31678061,Smylers Peak,1
http://www.wikidata.org/entity/Q31678076,Mount Paul,1
http://www.wikidata.org/entity/Q31678091,Mount Scott,1
http://www.wikidata.org/entity/Q31678100,Pamoana,1
http://www.wikidata.org/entity/Q31678105,Ram Rock,1
http://www.wikidata.org/entity/Q31678116,Palmer,1
http://www.wikidata.org/entity/Q31678120,Brothers Peak,1
http://www.wikidata.org/entity/Q31678133,Palisade,1
http://www.wikidata.org/entity/Q31678136,Swampy Hill,1
http://www.wikidata.org/entity/Q31678148,Pakuratahi,1
http://www.wikidata.org/entity/Q31678167,Mount Piri,1
http://www.wikidata.org/entity/Q31678179,Pakira,1
http://www.wikidata.org/entity/Q31678183,Yellow Hill,1
http://www.wikidata.org/entity/Q31678193,Pakira,1
http://www.wikidata.org/entity/Q31678199,Peat Moss Hills,1
http://www.wikidata.org/entity/Q31678209,Pakihikura,1
http://www.wikidata.org/entity/Q31678215,Little Peak,1
http://www.wikidata.org/entity/Q31678225,Pakihi,1
http://www.wikidata.org/entity/Q31678230,Mount Stoker,1
http://www.wikidata.org/entity/Q31678239,Pakihi,1
http://www.wikidata.org/entity/Q31678245,Mount Ross,1
http://www.wikidata.org/entity/Q31678261,Castle Hill,1
http://www.wikidata.org/entity/Q31678276,Bald Hill,1
http://www.wikidata.org/entity/Q31678281,Paiaka,1
http://www.wikidata.org/entity/Q31678292,Conical Hill,1
http://www.wikidata.org/entity/Q31678305,Pahiri Peak,1
http://www.wikidata.org/entity/Q31678318,Pahekaheka,1
http://www.wikidata.org/entity/Q31678321,Slip Hill,1
http://www.wikidata.org/entity/Q31678334,Pahautea,1
http://www.wikidata.org/entity/Q31678336,The Sisters,1
http://www.wikidata.org/entity/Q31678348,Pahanui,1
http://www.wikidata.org/entity/Q31678353,Black Rock,1
http://www.wikidata.org/entity/Q31678364,Paeroa,1
http://www.wikidata.org/entity/Q31678368,Little Hummock,1
http://www.wikidata.org/entity/Q31678384,Lots Wife,1
http://www.wikidata.org/entity/Q31678401,Billys Ridge,1
http://www.wikidata.org/entity/Q31678412,Pack Track,1
http://www.wikidata.org/entity/Q31678416,Shark Hill,1
http://www.wikidata.org/entity/Q31678429,Owhaoko,1
http://www.wikidata.org/entity/Q31678432,Jaffray Hill,1
http://www.wikidata.org/entity/Q31678444,Mount Owen,1
http://www.wikidata.org/entity/Q31678447,Stony Hill,1
http://www.wikidata.org/entity/Q31678461,Mount Owen,1
http://www.wikidata.org/entity/Q31678487,Owairua,1
http://www.wikidata.org/entity/Q31678518,Overseen Peak,1
http://www.wikidata.org/entity/Q31678521,Barrons Hill,1
http://www.wikidata.org/entity/Q31678532,Overhead Cone,1
http://www.wikidata.org/entity/Q31678548,Oven Hill,1
http://www.wikidata.org/entity/Q31678563,The Outpost,1
http://www.wikidata.org/entity/Q31678569,Ferny Hill,1
http://www.wikidata.org/entity/Q31652554,Camp Oven Dome,1
http://www.wikidata.org/entity/Q31652569,Five Fingers,1
http://www.wikidata.org/entity/Q31652584,Albert Peak,1
http://www.wikidata.org/entity/Q31652600,McDougalls Spur,1
http://www.wikidata.org/entity/Q31652615,Dynamo Spur,1
http://www.wikidata.org/entity/Q31652631,O'Leary Peak,1
http://www.wikidata.org/entity/Q31652646,Mount Aurum,1
http://www.wikidata.org/entity/Q31652662,Prince of Wales,1
http://www.wikidata.org/entity/Q31652678,Round Hill,1
http://www.wikidata.org/entity/Q31652694,Temple Peak,1
http://www.wikidata.org/entity/Q31652709,Camp Hill,1
http://www.wikidata.org/entity/Q31652725,Upper Peak,1
http://www.wikidata.org/entity/Q31652741,Emily Peak,1
http://www.wikidata.org/entity/Q31652757,Muddy Spur,1
http://www.wikidata.org/entity/Q31652774,Reef Spur,1
http://www.wikidata.org/entity/Q31652790,Sugar Loaf,1
http://www.wikidata.org/entity/Q31652807,Momus,1
http://www.wikidata.org/entity/Q31652823,Cone Hill,1
http://www.wikidata.org/entity/Q31652838,Stair Peak,1
http://www.wikidata.org/entity/Q31652853,Mount Repulse,1
http://www.wikidata.org/entity/Q31652867,Glencairn Spur,1
http://www.wikidata.org/entity/Q31652883,Little Lochnagar,1
http://www.wikidata.org/entity/Q31652898,Lochnagar,1
http://www.wikidata.org/entity/Q31652913,Cleft Peak,1
http://www.wikidata.org/entity/Q31652928,Twenty Five Mile Spur,1
http://www.wikidata.org/entity/Q31652942,Big Devil Spur,1
http://www.wikidata.org/entity/Q31652957,Little Devil Spur,1
http://www.wikidata.org/entity/Q31652973,West Peak,1
http://www.wikidata.org/entity/Q31652989,Pluto Peak,1
http://www.wikidata.org/entity/Q31653003,Sir William Peak,1
http://www.wikidata.org/entity/Q31653017,Cerberus,1
http://www.wikidata.org/entity/Q31653033,Head Peak,1
http://www.wikidata.org/entity/Q31653049,Mount Clarke,1
http://www.wikidata.org/entity/Q31653065,Osonzac Twins,1
http://www.wikidata.org/entity/Q31653080,Ellie Peak,1
http://www.wikidata.org/entity/Q31653095,Moira Peak,1
http://www.wikidata.org/entity/Q31653111,Mount Head,1
http://www.wikidata.org/entity/Q31653127,Niobe Peak,1
http://www.wikidata.org/entity/Q31653143,Tantalus Peak,1
http://www.wikidata.org/entity/Q31653159,Fiery Peak,1
http://www.wikidata.org/entity/Q31653175,Poseidon Peak,1
http://www.wikidata.org/entity/Q31653191,Sarpedon,1
http://www.wikidata.org/entity/Q31653207,Amphion Peak,1
http://www.wikidata.org/entity/Q31653222,Mount Chaos,1
http://www.wikidata.org/entity/Q31653238,Minos Peak,1
http://www.wikidata.org/entity/Q31653253,Mount Nox,1
http://www.wikidata.org/entity/Q31653269,Turret Head,1
http://www.wikidata.org/entity/Q31653285,Southberg Spur,1
http://www.wikidata.org/entity/Q31653302,Black Peak,1
http://www.wikidata.org/entity/Q31653318,British-American Spur,1
http://www.wikidata.org/entity/Q31653334,Bridges Spur,1
http://www.wikidata.org/entity/Q31653350,Lapith Peak,1
http://www.wikidata.org/entity/Q31653366,Broad Spur,1
http://www.wikidata.org/entity/Q31653383,Mount Ferguson,1
http://www.wikidata.org/entity/Q31653399,Savage Peak,1
http://www.wikidata.org/entity/Q31653414,Vee Spur,1
http://www.wikidata.org/entity/Q31653430,Mount Bowyang,1
http://www.wikidata.org/entity/Q31653446,Mount Lima,1
http://www.wikidata.org/entity/Q31653462,Mount Greenland,1
http://www.wikidata.org/entity/Q31653478,Greenland Spur,1
http://www.wikidata.org/entity/Q31653493,Long Charlie Spur,1
http://www.wikidata.org/entity/Q31653509,Mount Campbell,1
http://www.wikidata.org/entity/Q31653525,Mount Dewar,1
http://www.wikidata.org/entity/Q31653540,Island Spur,1
http://www.wikidata.org/entity/Q31653556,The Hummocks,1
http://www.wikidata.org/entity/Q31653582,Jessie Peak,1
http://www.wikidata.org/entity/Q31653590,Ripper Ridge,1
http://www.wikidata.org/entity/Q31653604,Sugar Loaf,1
http://www.wikidata.org/entity/Q31653620,Mount Bonpland,1
http://www.wikidata.org/entity/Q31653653,Precipice Hill,1
http://www.wikidata.org/entity/Q31653670,The Fort,1
http://www.wikidata.org/entity/Q31653686,Mount Judah,1
http://www.wikidata.org/entity/Q31653703,Mount Alaska,1
http://www.wikidata.org/entity/Q31653719,Mount Larkins,1
http://www.wikidata.org/entity/Q31653736,Black Peak,1
http://www.wikidata.org/entity/Q31653752,Mount McIntosh,1
http://www.wikidata.org/entity/Q31653767,Wallers Spur,1
http://www.wikidata.org/entity/Q31653783,Mount Butement,1
http://www.wikidata.org/entity/Q31653799,Mount Buck,1
http://www.wikidata.org/entity/Q31653814,Teds Spur,1
http://www.wikidata.org/entity/Q31653830,Stone Peak,1
http://www.wikidata.org/entity/Q31653844,Mount Gilbert,1
http://www.wikidata.org/entity/Q31653858,Silverhorn,1
http://www.wikidata.org/entity/Q31653873,Mount Selwyn,1
http://www.wikidata.org/entity/Q31653888,Mount Crichton,1
http://www.wikidata.org/entity/Q31653904,Tongue Spur,1
http://www.wikidata.org/entity/Q31653920,Home Hill,1
http://www.wikidata.org/entity/Q31653935,Mount Hanley,1
http://www.wikidata.org/entity/Q31653950,Tooth Peak,1
http://www.wikidata.org/entity/Q31653966,Major Peak,1
http://www.wikidata.org/entity/Q31653980,Minor Peak,1
http://www.wikidata.org/entity/Q31653995,Dooleys Spur,1
http://www.wikidata.org/entity/Q31654010,Big Geordie,1
http://www.wikidata.org/entity/Q31654025,Wee Geordie,1
http://www.wikidata.org/entity/Q31654040,Reidys Spur,1
http://www.wikidata.org/entity/Q31654055,Ben More,1
http://www.wikidata.org/entity/Q31654070,Craigellachie,1
http://www.wikidata.org/entity/Q31654086,Butchers Spur,1
http://www.wikidata.org/entity/Q31654102,The Point,1
http://www.wikidata.org/entity/Q31654132,Ben Lomond,1
http://www.wikidata.org/entity/Q31670192,Ferintosh Peak,1
http://www.wikidata.org/entity/Q31670207,Mount Ross,1
http://www.wikidata.org/entity/Q31670209,Glentanner Peak,1
http://www.wikidata.org/entity/Q31670226,Mount Ross,1
http://www.wikidata.org/entity/Q31670228,Round Hill,1
http://www.wikidata.org/entity/Q31670243,Rosemount,1
http://www.wikidata.org/entity/Q31670246,Mount Brown,1
http://www.wikidata.org/entity/Q31670259,Mount Rosebery,1
http://www.wikidata.org/entity/Q31670262,Mount Lloyd,1
http://www.wikidata.org/entity/Q31670275,Mount Rosamond,1
http://www.wikidata.org/entity/Q31670279,Mount Hodgkinson,1
http://www.wikidata.org/entity/Q31670293,Mount Rosa,1
http://www.wikidata.org/entity/Q31670297,Mount Cran,1
http://www.wikidata.org/entity/Q31670309,Mount Rosa,1
http://www.wikidata.org/entity/Q31670314,Mount Dark,1
http://www.wikidata.org/entity/Q31670325,Mount Rosa,1
http://www.wikidata.org/entity/Q31670349,Mauka Atua,1
http://www.wikidata.org/entity/Q31670358,Mount Ronga,1
http://www.wikidata.org/entity/Q31670366,Prudence Peak,1
http://www.wikidata.org/entity/Q31670375,Rolleston Range,1
http://www.wikidata.org/entity/Q31670383,Mount Reticence,1
http://www.wikidata.org/entity/Q31670397,Mount Williams,1
http://www.wikidata.org/entity/Q31670408,Rollesby Range,1
http://www.wikidata.org/entity/Q31670413,Armistice Peak,1
http://www.wikidata.org/entity/Q31670425,Rokeby,1
http://www.wikidata.org/entity/Q31670429,Mount Glenisla,1
http://www.wikidata.org/entity/Q31670441,Rodney,1
http://www.wikidata.org/entity/Q31670445,Mount Glencairn,1
http://www.wikidata.org/entity/Q31670458,The Roderick,1
http://www.wikidata.org/entity/Q31670461,Dasler Pinnacles,1
http://www.wikidata.org/entity/Q31670475,Rocky Point,1
http://www.wikidata.org/entity/Q31670477,Mount Glenmary,1
http://www.wikidata.org/entity/Q31670493,Rocky Peak,1
http://www.wikidata.org/entity/Q31670509,Rocky Peak,1
http://www.wikidata.org/entity/Q31670512,Mount Arthur,1
http://www.wikidata.org/entity/Q31670525,Rocky Mountain,1
